knmp_id,nama_knmp,kabupaten,provinsi,nama_tpi,komoditas,harga_aktual,tanggal,match_type
1,Kayu Batu,Kota Jayapura,PAPUA,,,,,tidak_ada_data
2,"Kp. Mandala, Kel. Mandala",Kota Jayapura,PAPUA,,,,,tidak_ada_data
3,Enggros,Kota Jayapura,PAPUA,,,,,tidak_ada_data
4,"Kp. Biak, Kel. Abepantai",Kota Jayapura,PAPUA,,,,,tidak_ada_data
5,Yakore,Jayapura,PAPUA,,,,,tidak_ada_data
6,Muris Kecil,Jayapura,PAPUA,,,,,tidak_ada_data
7,Demta,Jayapura,PAPUA,,,,,tidak_ada_data
8,Ambora,Jayapura,PAPUA,,,,,tidak_ada_data
9,Tarfia,Jayapura,PAPUA,,,,,tidak_ada_data
10,Meukisi,Jayapura,PAPUA,,,,,tidak_ada_data
11,Maruway,Jayapura,PAPUA,,,,,tidak_ada_data
12,Kendate,Jayapura,PAPUA,,,,,tidak_ada_data
13,Tablasupa,Jayapura,PAPUA,,,,,tidak_ada_data
14,Dormena,Jayapura,PAPUA,,,,,tidak_ada_data
15,Waiya,Jayapura,PAPUA,,,,,tidak_ada_data
16,Yongsu Dosoyo,Jayapura,PAPUA,,,,,tidak_ada_data
17,Tanjung Barari,Biak Numfor,PAPUA,,,,,tidak_ada_data
18,Anggaduber,Biak Numfor,PAPUA,,,,,tidak_ada_data
19,Sawadori,Biak Numfor,PAPUA,,,,,tidak_ada_data
20,Animi,Biak Numfor,PAPUA,,,,,tidak_ada_data
21,Soryar,Biak Numfor,PAPUA,,,,,tidak_ada_data
22,Kornasuren,Biak Numfor,PAPUA,,,,,tidak_ada_data
23,Pyefuri,Biak Numfor,PAPUA,,,,,tidak_ada_data
24,Serbin,Biak Numfor,PAPUA,,,,,tidak_ada_data
25,Mandori,Biak Numfor,PAPUA,,,,,tidak_ada_data
26,Sauribru,Biak Numfor,PAPUA,,,,,tidak_ada_data
27,Saukobye,Biak Numfor,PAPUA,,,,,tidak_ada_data
28,Yobdi,Biak Numfor,PAPUA,,,,,tidak_ada_data
29,Sawai,Biak Numfor,PAPUA,,,,,tidak_ada_data
30,Bosnabraidi,Biak Numfor,PAPUA,,,,,tidak_ada_data
31,Insiri,Biak Numfor,PAPUA,,,,,tidak_ada_data
32,Rarsbari,Biak Numfor,PAPUA,,,,,tidak_ada_data
33,Insusbari,Biak Numfor,PAPUA,,,,,tidak_ada_data
34,Sarwa,Biak Numfor,PAPUA,,,,,tidak_ada_data
35,Waroi,Biak Numfor,PAPUA,,,,,tidak_ada_data
36,Adoki,Biak Numfor,PAPUA,,,,,tidak_ada_data
37,Urfu,Biak Numfor,PAPUA,,,,,tidak_ada_data
38,Inpendi,Biak Numfor,PAPUA,,,,,tidak_ada_data
39,Moiwani,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
40,Maniri,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
41,Inowa,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
42,Miosnum,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
43,Aibondeni,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
44,Nurawi,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
45,Tindaret,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
46,Sambrawai,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
47,Mungui,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
48,Toroa,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
49,Roipi,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
50,Ketuapi,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
51,Rambai,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
52,Barearip,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
53,Kurudu,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
54,Korombobi,Kepulauan Yapen,PAPUA,,,,,tidak_ada_data
55,Fanindi,Supiori,PAPUA,,,,,tidak_ada_data
56,Rayori,Supiori,PAPUA,,,,,tidak_ada_data
57,Waryei,Supiori,PAPUA,,,,,tidak_ada_data
58,Kaptiau,Sarmi,PAPUA,,,,,tidak_ada_data
59,Wakde 1,Sarmi,PAPUA,,,,,tidak_ada_data
60,Holmafen,Sarmi,PAPUA,,,,,tidak_ada_data
61,Armo,Sarmi,PAPUA,,,,,tidak_ada_data
62,Amfira,Sarmi,PAPUA,,,,,tidak_ada_data
63,Webro,Sarmi,PAPUA,,,,,tidak_ada_data
64,Sanggei,Waropen,PAPUA,,,,,tidak_ada_data
65,Nau,Waropen,PAPUA,,,,,tidak_ada_data
66,Somiangga,Waropen,PAPUA,,,,,tidak_ada_data
67,Segha,Waropen,PAPUA,,,,,tidak_ada_data
68,Koweda,Waropen,PAPUA,,,,,tidak_ada_data
69,Odase,Waropen,PAPUA,,,,,tidak_ada_data
70,Wapoga,Waropen,PAPUA,,,,,tidak_ada_data
71,Yoke,Membramo Raya,PAPUA,,,,,tidak_ada_data
72,Poiwai,Membramo Raya,PAPUA,,,,,tidak_ada_data
73,Bariwaro,Membramo Raya,PAPUA,,,,,tidak_ada_data
74,Nadofoai,Membramo Raya,PAPUA,,,,,tidak_ada_data
75,Kumbe,Merauke,PAPUA SELATAN,,,,,tidak_ada_data
76,Sumur Aman,Mappi,PAPUA SELATAN,,,,,tidak_ada_data
77,Mur,Mappi,PAPUA SELATAN,,,,,tidak_ada_data
78,Isyaman,Mappi,PAPUA SELATAN,,,,,tidak_ada_data
79,Wagin,Mappi,PAPUA SELATAN,,,,,tidak_ada_data
80,Kofar,Mappi,PAPUA SELATAN,,,,,tidak_ada_data
81,Bakasai,Asmat,PAPUA SELATAN,,,,,tidak_ada_data
82,Mbait,Asmat,PAPUA SELATAN,,,,,tidak_ada_data
83,Siriwini,Nabire,PAPUA TENGAH,,,,,tidak_ada_data
84,Waenami,Nabire,PAPUA TENGAH,,,,,tidak_ada_data
85,Akudiomi,Nabire,PAPUA TENGAH,,,,,tidak_ada_data
86,Samabusa,Nabire,PAPUA TENGAH,,,,,tidak_ada_data
87,Ipakiye,Paniai,PAPUA TENGAH,,,,,tidak_ada_data
88,Ayuka,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
89,Atukah,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
90,Tiwaka,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
91,Keakwa,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
92,Aikawapuka,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
93,Akapo,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
94,Kiura,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
95,Mimika,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
96,Migiwiya,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
97,Kokonao,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
98,Aburi,Mimika,PAPUA TENGAH,,,,,tidak_ada_data
99,Andamata,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
100,Arguni,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
101,Fior,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
102,Porir,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
103,Taver,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
104,Patipi Pasir,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
105,Wamosan,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
106,Otoweri,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
107,Malakuli,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
108,Ugar,Fakfak,PAPUA BARAT,,,,,tidak_ada_data
109,Kaironi,Manokwari,PAPUA BARAT,,,,,tidak_ada_data
110,Sanggeng,Manokwari,PAPUA BARAT,,,,,tidak_ada_data
111,Muari,Manokwari Selatan,PAPUA BARAT,,,,,tidak_ada_data
112,Yekwandi,Manokwari Selatan,PAPUA BARAT,,,,,tidak_ada_data
113,Coa,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
114,Kelurahan Krooy,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
115,Trikora,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
116,Tanggaromi,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
117,Andaair,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
118,Edor,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
119,Kambala,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
120,Adijaya,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
121,Kruni,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
122,Boiya,Kaimana,PAPUA BARAT,,,,,tidak_ada_data
123,Iriati,Teluk Wondama,PAPUA BARAT,,,,,tidak_ada_data
124,mena,Teluk Wondama,PAPUA BARAT,,,,,tidak_ada_data
125,Yopmeos,Teluk Wondama,PAPUA BARAT,,,,,tidak_ada_data
126,Windesi,Teluk Wondama,PAPUA BARAT,,,,,tidak_ada_data
127,Sidomakmur,Teluk Bintuni,PAPUA BARAT,,,,,tidak_ada_data
128,Nusantara,Teluk Bintuni,PAPUA BARAT,,,,,tidak_ada_data
129,Taroi,Teluk Bintuni,PAPUA BARAT,,,,,tidak_ada_data
130,Kalitami II,Teluk Bintuni,PAPUA BARAT,,,,,tidak_ada_data
131,Bintuni Timur,Teluk Bintuni,PAPUA BARAT,,,,,tidak_ada_data
132,Lilinta,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
133,Magey,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
134,Dabatan,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
135,Foley,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
136,Solal,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
137,Atkari,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
138,Wejim,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
139,Jefman Timur,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
140,Kalwal,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
141,Waibon,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
142,Sakabu,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
143,Wailabu,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
144,Yenanas,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
145,Wailebet,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
146,Yensawai Barat,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
147,Selpel,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
148,Manyaifun,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
149,Waisilip,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
150,Sapokeren,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
151,Urbinasopen,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
152,Puper,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
153,Yesner,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
154,Andey,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
155,Kabare,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
156,Bianci,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
157,Kurkapa,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
158,Bonkawir,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
159,Waisai,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
160,Warsamdin,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
161,Go,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
162,Warkori,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
163,Rauki,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
164,Yenkawir/ Yenkafan,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
165,Meosbekwan,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
166,Rutum,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
167,Mikiran,Raja Ampat,PAPUA BARAT DAYA,,,,,tidak_ada_data
168,Raam,Kota Sorong,PAPUA BARAT DAYA,,,,,tidak_ada_data
169,Dum Barat,Kota Sorong,PAPUA BARAT DAYA,,,,,tidak_ada_data
170,Suprau,Kota Sorong,PAPUA BARAT DAYA,,,,,tidak_ada_data
172,Padang Seurahet,Aceh Barat,ACEH,,,,,tidak_ada_data
173,Kuala Bubon,Aceh Barat,ACEH,,,,,tidak_ada_data
174,Padang Baru,Aceh Barat Daya,ACEH,,,,,tidak_ada_data
175,Darul Ikhsan,Aceh Besar,ACEH,,,,,tidak_ada_data
176,Layeun,Aceh Besar,ACEH,,,,,tidak_ada_data
177,Kareung,Aceh Besar,ACEH,,,,,tidak_ada_data
178,Gugob,Aceh Besar,ACEH,,,,,tidak_ada_data
179,Leungah,Aceh Besar,ACEH,,,,,tidak_ada_data
180,Keude Unga,Aceh Jaya,ACEH,,,,,tidak_ada_data
181,Gle Jong,Aceh Jaya,ACEH,,,,,tidak_ada_data
182,Ujong Sudeun,Aceh Jaya,ACEH,,,,,tidak_ada_data
183,Blang,Aceh Jaya,ACEH,,,,,tidak_ada_data
184,Mata Ie,Aceh Jaya,ACEH,,,,,tidak_ada_data
185,Lhok Timon,Aceh Jaya,ACEH,,,,,tidak_ada_data
186,Darul Ikhsan,Aceh Selatan,ACEH,,,,,tidak_ada_data
187,Pasie Seubadeh,Aceh Selatan,ACEH,,,,,tidak_ada_data
188,Ujong Pulo Rayeuk,Aceh Selatan,ACEH,,,,,tidak_ada_data
189,Indra Damai,Aceh Selatan,ACEH,,,,,tidak_ada_data
190,Paya Peulumat,Aceh Selatan,ACEH,,,,,tidak_ada_data
191,Sawang Indah,Aceh Selatan,ACEH,,,,,tidak_ada_data
192,Labuhan Tarok Ii,Aceh Selatan,ACEH,,,,,tidak_ada_data
193,Kuala Baru Laut,Aceh Singkil,ACEH,,,,,tidak_ada_data
194,Pulau Baguk,Aceh Singkil,ACEH,,,,,tidak_ada_data
195,Teluk Nibung,Aceh Singkil,ACEH,,,,,tidak_ada_data
196,Gosong Telaga Selatan,Aceh Singkil,ACEH,,,,,tidak_ada_data
197,Kuala Pusung Kapal,Aceh Tamiang,ACEH,,,,,tidak_ada_data
198,Lot Kala,Aceh Tengah,ACEH,,,,,tidak_ada_data
199,Kuala,Aceh Timur,ACEH,,,,,tidak_ada_data
200,Geulumpang Sulu Timu,Aceh Utara,ACEH,,,,,tidak_ada_data
201,Kuala Cangkoy,Aceh Utara,ACEH,,,,,tidak_ada_data
202,Ulee Rubek Timu,Aceh Utara,ACEH,,,,,tidak_ada_data
203,Geulumpang Umpung Unou,Aceh Utara,ACEH,,,,,tidak_ada_data
204,Lapang Barat,Bireuen,ACEH,,,,,tidak_ada_data
205,Kuala Ceurape,Bireuen,ACEH,,,,,tidak_ada_data
206,Lancang,Bireuen,ACEH,,,,,tidak_ada_data
207,Matang Pasi,Bireuen,ACEH,,,,,tidak_ada_data
208,Curee Tunong,Bireuen,ACEH,,,,,tidak_ada_data
209,Alue Naga,Kota Banda Aceh,ACEH,,,,,tidak_ada_data
210,Kuala Langsa,Kota Langsa,ACEH,,,,,tidak_ada_data
211,Alue Beurawe,Kota Langsa,ACEH,,,,,tidak_ada_data
212,Pusong Lama,Kota Lhokseumawe,ACEH,,,,,tidak_ada_data
213,Ujong Blang,Kota Lhokseumawe,ACEH,,,,,tidak_ada_data
214,Kuala,Kota Lhokseumawe,ACEH,,,,,tidak_ada_data
215,Jaboi,Kota Sabang,ACEH,,,,,tidak_ada_data
216,Batee Shoek,Kota Sabang,ACEH,,,,,tidak_ada_data
217,Keuneukai,Kota Sabang,ACEH,,,,,tidak_ada_data
218,Kuala Tadu,Nagan Raya,ACEH,,,,,tidak_ada_data
219,Pasi Beurandeh,Pidie,ACEH,,,,,tidak_ada_data
220,Jeumeurang,Pidie,ACEH,,,,,tidak_ada_data
221,Kuala Pidie,Pidie,ACEH,,,,,tidak_ada_data
222,Pasi Rawa,Pidie,ACEH,,,,,tidak_ada_data
223,Blang Raya,Pidie,ACEH,,,,,tidak_ada_data
224,Keurisi Meunasah Beureumbang,Pidie Jaya,ACEH,,,,,tidak_ada_data
225,Meunasah Jurong,Pidie Jaya,ACEH,,,,,tidak_ada_data
226,Amaiteng Mulia,Simeulue,ACEH,,,,,tidak_ada_data
227,Sambay,Simeulue,ACEH,,,,,tidak_ada_data
228,Lebih,Gianyar,BALI,,,,,tidak_ada_data
229,Tulamben,Karangasem,BALI,,,,,tidak_ada_data
230,Antiga Kelod,Karangasem,BALI,,,,,tidak_ada_data
231,Sawarna,Lebak,BANTEN,,,,,tidak_ada_data
232,Cireundeu,Lebak,BANTEN,,,,,tidak_ada_data
233,Muara,Lebak,BANTEN,,,,,tidak_ada_data
234,Banjarmasin,Pandegelang,BANTEN,,,,,tidak_ada_data
235,Panimbangjaya,Pandegelang,BANTEN,,,,,tidak_ada_data
236,Kertamukti,Pandegelang,BANTEN,,,,,tidak_ada_data
237,Sumberjaya,Pandegelang,BANTEN,,,,,tidak_ada_data
238,Lontar,Serang,BANTEN,,,,,tidak_ada_data
239,Tengkurak,Serang,BANTEN,,,,,tidak_ada_data
240,Surya Bahari,Tangerang,BANTEN,,,,,tidak_ada_data
241,Teluk Sepang,Kota Bengkulu,BENGKULU,,,,,tidak_ada_data
242,Pekik Nyaring,Bengkulu Tengah,BENGKULU,,,,,tidak_ada_data
243,Pasar Palik,Bengkulu Utara,BENGKULU,,,,,tidak_ada_data
244,Serangai,Bengkulu Utara,BENGKULU,,,,,tidak_ada_data
245,Pasar Sebelat,Bengkulu Utara,BENGKULU,,,,,tidak_ada_data
246,Pasar Lama,Kaur,BENGKULU,,,,,tidak_ada_data
247,Pasar Ipuh,Mukomuko,BENGKULU,,,,,tidak_ada_data
248,Pasar Bantal,Mukomuko,BENGKULU,,,,,tidak_ada_data
249,Kungkai Baru,Seluma,BENGKULU,,,,,tidak_ada_data
250,Pasar Seluma,Seluma,BENGKULU,,,,,tidak_ada_data
251,Genting Juar,Seluma,BENGKULU,,,,,tidak_ada_data
252,Ketapang Baru,Seluma,BENGKULU,,,,,tidak_ada_data
253,Muara Maras,Seluma,BENGKULU,,,,,tidak_ada_data
254,Jepitu,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
255,Songbanyu,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
256,Kanigoro,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
257,Banjarejo,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
258,Kemadang,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
259,Purwodadi,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
260,Sidoharjo,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
261,Panggang,Gunungkidul,DI YOGYAKARTA,,,,,tidak_ada_data
262,Patoameme,Boalemo,GORONTALO,,,,,tidak_ada_data
263,Dulupi,Boalemo,GORONTALO,,,,,tidak_ada_data
264,Pentadu Timur,Boalemo,GORONTALO,,,,,tidak_ada_data
265,Tolotio,Bone Bolango,GORONTALO,,,,,tidak_ada_data
266,Huangobotu,Bone Bolango,GORONTALO,,,,,tidak_ada_data
267,Olele,Bone Bolango,GORONTALO,,,,,tidak_ada_data
268,Bongo,Gorontalo,GORONTALO,,,,,tidak_ada_data
269,Lamu,Gorontalo,GORONTALO,,,,,tidak_ada_data
270,Botuboluo,Gorontalo,GORONTALO,,,,,tidak_ada_data
271,Luluo,Gorontalo,GORONTALO,,,,,tidak_ada_data
272,Bulontio Barat,Gorontalo Utara,GORONTALO,,,,,tidak_ada_data
273,Tanjung Kramat,Kota Gorontalo,GORONTALO,,,,,tidak_ada_data
274,Bulili,Pohuwato,GORONTALO,,,,,tidak_ada_data
275,Pohuwato Timur,Pohuwato,GORONTALO,,,,,tidak_ada_data
276,Bumbulan,Pohuwato,GORONTALO,,,,,tidak_ada_data
277,Torosiaje,Pohuwato,GORONTALO,,,,,tidak_ada_data
278,Torosiaje Jaya,Pohuwato,GORONTALO,,,,,tidak_ada_data
279,Lubuk Ruso,Batanghari,JAMBI,,,,,tidak_ada_data
280,Muara Seberang,Tanjung Jabung Barat,JAMBI,,,,,tidak_ada_data
281,Tungkal Ii,Tanjung Jabung Barat,JAMBI,,,,,tidak_ada_data
282,Kuala Simbur,Tanjung Jabung Timur,JAMBI,,,,,tidak_ada_data
283,Pantai Bahagia,Bekasi,JAWA BARAT,,,,,tidak_ada_data
284,Pantai Mekar,Bekasi,JAWA BARAT,,,,,tidak_ada_data
285,Segarajaya,Bekasi,JAWA BARAT,,,,,tidak_ada_data
286,Mande,Cianjur,JAWA BARAT,,,,,tidak_ada_data
287,Citemu,Cirebon,JAWA BARAT,,,,,tidak_ada_data
288,Mundupesisir,Cirebon,JAWA BARAT,,,,,tidak_ada_data
289,Waruduwur,Cirebon,JAWA BARAT,,,,,tidak_ada_data
290,Indralayang,Garut,JAWA BARAT,,,,,tidak_ada_data
291,Sagara,Garut,JAWA BARAT,,,,,tidak_ada_data
292,Pamalayan,Garut,JAWA BARAT,,,,,tidak_ada_data
293,Cijayana,Garut,JAWA BARAT,,,,,tidak_ada_data
294,Pabean Udik,Indramayu,JAWA BARAT,,,,,tidak_ada_data
295,Singaraja,Indramayu,JAWA BARAT,,,,,tidak_ada_data
296,Dadap,Indramayu,JAWA BARAT,,,,,tidak_ada_data
297,Parean Girang,Indramayu,JAWA BARAT,,,,,tidak_ada_data
298,Cemara Kulon,Indramayu,JAWA BARAT,,,,,tidak_ada_data
299,Sukakerta,Karawang,JAWA BARAT,,,,,tidak_ada_data
300,Sungaibuntu,Karawang,JAWA BARAT,,,,,tidak_ada_data
301,Ciparagejaya,Karawang,JAWA BARAT,,,,,tidak_ada_data
302,Kesenden,Kota Cirebon,JAWA BARAT,,,,,tidak_ada_data
303,Lemahwungkuk,Kota Cirebon,JAWA BARAT,,,,,tidak_ada_data
